id,created_on,operation,property_type,neighbourhood,lat,lon,price,surface_total_in_m2,surface_covered_in_m2,floor,rooms,expenses
754d7d8e2c452e6f025b9baaa550468d1bcfe3e5,2017-09-05,sell,apartment,Villa Crespo,-34.5990461,-58.4507112,325000,236,236,,9,
101ea189e6007e1b3a9f84fedca5bbf5ae6b17ae,2017-09-05,sell,PH,Palermo,-34.5960323,-58.4213575,270000,106,80,,4,
662bdfacaaba1021b5277bf4bbd0b9c7c84faa92,2017-09-05,sell,apartment,Almagro,-34.6027968,-58.4261805,234000,106,95,,4,
141643ed21558e77bb709162a4eeaa5589e0b433,2017-09-05,sell,PH,Flores,-34.6287042,-58.4674525,120000,63,63,,3,
769b6e34360f1ae78143a04bd7e75d8ae7f17f8e,2017-09-05,sell,apartment,Parque Chacabuco,-34.6412683332,-58.4313157693,220000,224,179,,4,
5e22d51b85e6c097a25e4c3fed4d864279a68225,2017-09-05,sell,apartment,Flores,-34.6264845,-58.4712738,105000,47,36,,2,
1c7b4c2933931516d25505f8e65bda412ebbc2ee,2017-09-05,sell,apartment,Flores,-34.6347085,-58.4647988,120000,68,55,,3,
67ac4d6723d326a080edd034af21ff7d0dc0c6d5,2017-09-05,sell,apartment,Boedo,-34.635289,-58.4122524,95000,45,45,,2,
765b7a62c2143bcab048d9c4c4ec5afbcc22b0e8,2017-09-05,sell,apartment,Monte Castro,-34.6194746,-58.5078933,137000,55,46,,2,
01afc40ffddae6d42dc267ec41a1968a8ed3ba5b,2017-09-05,sell,apartment,Palermo,-34.5896728,-58.4063088,270000,54,54,,2,
f107bf100e93cb5c532c810fe4121cb4a48afae8,2017-09-05,sell,apartment,Palermo,-34.5896728,-58.4063088,270000,54,54,,2,
a35ece78771d2978946c5f7349ed05d17448b17e,2017-09-05,sell,apartment,Palermo,-34.5711496,-58.4232966,190000,66,61,,2,
f296bd04c7fbbf0f770a399deb816a923d1eab37,2017-09-05,sell,apartment,Palermo,-34.5972454,-58.4201324,110000,40,38,,1,
83a15a2af971488b0c3c4e23e0255da05507f968,2017-09-05,sell,apartment,Floresta,-34.6291895,-58.4853441,63000,36,36,,2,
707a649fd567fa575389bbdb2391b68de08020e8,2017-09-05,sell,apartment,San Telmo,-34.6211839,-58.3731163,180000,104,96,,4,
cfed73ad8284b74398727686e33c91cbf2ee2e67,2017-09-05,sell,apartment,Barrio Norte,-34.5895459,-58.3973636,350000,58,58,,2,
54017f6440907fc07192ac19c0ec1b75b7d9691c,2017-09-05,sell,apartment,Monserrat,-34.6137484,-58.3776433,180000,104,96,,4,
093a9a031867902325d863c8d0ce38a0f73661a7,2017-09-05,sell,apartment,Caballito,-34.6249546628,-58.4481081386,,140,130,,4,
a3015bcf49ae1985e5bbee8ce5eb456c6e3493dd,2017-09-05,sell,apartment,Villa Lugano,-34.670624,-58.4801284,60000,80,80,,4,
886d1834e3d602553d938df3afd04622b780010c,2017-09-05,sell,house,Villa Crespo,-34.5964601,-58.4487027,185000,109,100,,,
407788af279112d159c5b59c5f7e947c1abf6273,2017-09-05,sell,apartment,Nuñez,-34.5464406,-58.4637429,215000,78,74,,4,
c77d85c6fb0294f8bb598f3507040d395c2737bd,2017-09-05,sell,apartment,Puerto Madero,-34.6187543,-58.3606909,235000,46,46,,1,
35cc251256c43f012ba02a4edd7c075be3e21679,2017-09-05,sell,apartment,Parque Patricios,-34.629728,-58.39988,69000,40,40,,2,
8ed7a4a460ca798c6b0653aaba2172e59fb07596,2017-09-05,sell,house,Boedo,-34.629069,-58.42332,369000,285,185,,6,
c4d5cbeebe843e5ab1fe0e4b190fa488cf897f2b,2017-09-05,sell,house,Mataderos,-34.662869,-58.483936,149000,,,,5,
d680e0c93602954c120f226556fb3ec5c8b81359,2017-09-05,sell,house,Villa Lugano,-34.67976,-58.49113,75000,,,,5,
b48b51cd631f11fa1a0e6266d1e701479944b1db,2017-09-05,sell,apartment,Recoleta,-34.5959656964,-58.3856987696,270000,87,78,6,3,8700
edde5a178e157d3b192f25664b6c7f8c08b71544,2017-09-05,sell,apartment,Belgrano,-34.5735693694,-58.4384186227,260000,126,119,,5,8232
63650a91a0cda0dc8adfcd5f997d925278fc42c3,2017-09-05,sell,apartment,Belgrano,-34.5735693694,-58.4384186227,260000,126,119,,4,8232
0a7886282f18aeab12e8decdbaa9d83fd0568228,2017-09-05,sell,apartment,Las Cañitas,-34.5674228,-58.4347627,65000,22,20,,1,1300
89070c859213b3a3b1b4ddf991a4be269cc7b01b,2017-09-05,sell,house,Floresta,-34.615992,-58.497927,200000,190,95,,5,
6a6512fdbb2214f21e937639856932d61aa87d37,2017-09-05,sell,apartment,Villa Urquiza,-34.571815,-58.475289,3847545,68,48,103,2,
f36fcd1f3481848ee682344ab93e4c349e1758eb,2017-09-05,sell,apartment,Caballito,-34.619171,-58.434091,330000,105,94,,3,
a915885413fae8fcdff28842f7ec673e75c40372,2017-09-05,sell,apartment,San Cristobal,-34.627514,-58.406587,115000,50,50,,2,
9637264216e58a20b39f485ac20a0cdd552807cc,2017-09-05,sell,PH,Parque Avellaneda,-34.6453945239,-58.472366976,115000,,,,3,
a7b1c391296223ee569e785e28db17da0c188a06,2017-09-06,sell,apartment,Puerto Madero,-34.6129287,-58.3614173,650000,143,143,,4,
5d83ab6118b3cabb0dfe827fb56dc94f7f904961,2017-09-06,sell,apartment,Barracas,-34.6353246,-58.3753246,480000,118,118,,4,
98fccd63b0f0052062dd339ad2b63bd4de987fee,2017-09-06,sell,apartment,Barrio Norte,-34.5954955,-58.4037199,300000,113,106,,5,
b759d53e3485528758d3242a4a2db579dff96a55,2017-09-06,sell,apartment,Retiro,-34.5997793,-58.3736141,152000,68,68,,4,
54f1da55bd68f7efa2895da15cd5b02e4f942697,2017-09-06,sell,PH,Villa Devoto,-34.5905882,-58.5154839,440000,400,400,,7,
29f974d131bdc1c2df5f5f4fe89fcf33b6de79d4,2017-09-06,sell,apartment,Coghlan,-34.5625608,-58.483551,88000,35,35,,1,
e2888726c2b8d78f9baa90ce3487a4e8ee2ad5fd,2017-09-06,sell,apartment,Coghlan,-34.5625608,-58.483551,98000,40,35,,1,
f1a78fb15e151a2b54e033c9ad3e3ac1e23713c1,2017-09-06,sell,apartment,Puerto Madero,-34.613262,-58.3595535,4000000,400,400,,7,
c931b8d52fb2b2b89e2a101abffac646470f626d,2017-09-06,sell,store,Centro / Microcentro,-34.597344444,-58.3754158148,70000,32,32,,,
8736d05fe5d243122b5c80143cd24196808d3e3a,2017-09-06,sell,apartment,Chacarita,-34.5848084,-58.455021,74900,29,26,,1,
70fedc160cc37e9847e38cc12e51db3a55a5b139,2017-09-06,sell,apartment,Villa Crespo,-34.5977603,-58.4408726,,123,110,,4,
91c74f8035cf33fd7018c2fda97bf80d29a01e7c,2017-09-06,sell,apartment,Villa Crespo,-34.5977603,-58.4408726,,71,58,,3,
52406e4ae310e7cb627eb7c5808ff8e827313182,2017-09-06,sell,apartment,Villa Crespo,-34.5977603,-58.4408726,,68,46,,2,
c2304995f7fb1e022add92aa40bcbbf67ee80dc5,2017-09-06,sell,apartment,Villa Crespo,-34.5977603,-58.4408726,,184,162,,4,
bb2c179b589648a747c934d0753aea00553d61af,2017-09-06,sell,apartment,Villa Crespo,-34.5977603,-58.4408726,,88,60,,3,
de7d4d1977e2ab4bb079c7c3cb97a80b3615464f,2017-09-06,sell,apartment,Barracas,-34.6396767,-58.369328,732275,292,268,,5,
6a156c4181836dd9e1d147d742feb8a4e05c08ef,2017-09-06,sell,apartment,Puerto Madero,-34.6177194,-58.3620561,1500000,267,200,,3,
a234a618d9b55fe429b26bc6ff17452c9357e4e2,2017-09-06,sell,apartment,Palermo,-34.5830022,-58.4219504,95000,32,32,,2,
e0f8fef8b74d3202f2140866d4969a0be21d0595,2017-09-06,sell,apartment,Puerto Madero,-34.6110418,-58.3626056,1800000,200,200,,3,
937c4a780d1772fdb4806888b268452140bc457f,2017-09-06,sell,apartment,Monserrat,-34.6298632,-58.4098679,105000,46,43,,2,
9dc462822f92d5cf24ff24c916b3634349481cc5,2017-09-06,sell,apartment,Barracas,-34.6396767,-58.369328,209309,97,88,,1,
4dcbeafa22f0e6701785e5bf17a9ca662e43b43d,2017-09-06,sell,apartment,Barracas,-34.6396767,-58.369328,175500,75,65,,1,
7c37a6de94b5d5635f99da6fc50d47ca1fc4a720,2017-09-06,sell,apartment,San Nicolás,-34.6045547,-58.3802473,160000,45,41,,2,
fd90da83fa0fac2c42a2b9d97dc3170bc094784c,2017-09-06,sell,apartment,Barracas,-34.6396767,-58.369328,195000,90,83,,1,
e8c704230e91c326b50a5139d09dfdc8d1773fa3,2017-09-06,sell,apartment,San Nicolás,-34.6067459,-58.3905979,120000,50,50,,2,
0ebe4baaab9b9e26d6851172da992b42a19f9b9a,2017-09-06,sell,apartment,Belgrano,-34.5621876,-58.4430869,836697,167,153,,4,
262b68eeb5919c938354addb029c479133c8fa4e,2017-09-06,sell,apartment,Belgrano,-34.5621876,-58.4430869,603066,114,91,,3,
423eac9788225bb0744ec4a1c4a37d052a5c3ec4,2017-09-06,sell,apartment,Caballito,-34.6137515,-58.4402578,318000,168,140,,4,
964bc5a9cca89abdddd14a584c2183fc6aaabcd9,2017-09-06,sell,apartment,Recoleta,-34.5896287,-58.3874349,680000,200,190,,6,
4842d643f4a5fc7ac0b11208c30286fc5e16b024,2017-09-06,sell,apartment,Palermo,-34.576483,-58.429426,95900,,22,,1,
bde7ba7584891088aeb1ab54c1a68c755e168dad,2017-09-06,sell,store,Almagro,,,247000,113,113,,,
fa3a8d8983886081949cc8a73e2b82e3b2d18c40,2017-09-06,sell,apartment,Almagro,-34.6001286,-58.4305413,115000,60,54,,2,1500
1b87d0f74b1c06be0afeec5e83497a4e566e4b40,2017-09-06,sell,apartment,Balvanera,-34.6011593,-58.3981059,1600154,30,,,,
d3cef96fa4d6cda683c95edc38edd4475c692b4d,2017-09-06,sell,apartment,Balvanera,-34.6011593,-58.3981059,1705850,33,,,,
326fed585c4ddc0386e5af537cafd6369e45bc4d,2017-09-06,sell,apartment,Balvanera,-34.6011593,-58.3981059,2202310,44,,,,
77059a70aff9a1054d2aac8590ea96361952f599,2017-09-06,sell,apartment,Balvanera,-34.6011593,-58.3981059,2571555,50,,,,
5b6cb2137cba2f6178aa27552c8ff85354ebb45c,2017-09-06,sell,apartment,Balvanera,-34.6011593,-58.3981059,1729264,56,,,,
13a5096cf5f018c75e95b105f77c935113d16587,2017-09-06,sell,apartment,Balvanera,-34.6011593,-58.3981059,1855028,59,,,,
2cbce02943cc49277ee488982e1d8655d0fad621,2017-09-06,sell,apartment,Barrio Norte,-34.5990977,-58.4024798,185000,85,85,,3,1800
8e46e2f068f6ced8114a97a781e8a5e358561890,2017-09-06,sell,apartment,Barrio Norte,-34.5916524,-58.4086107,95000,36,36,,2,2
c17bb1a7c7557f348caf5b92d5f9d357cc6906f4,2017-09-06,sell,apartment,Barrio Norte,,,95000,36,36,,2,2
909150ccb4fd7e3e04cb2c18be0d883f85ab3a14,2017-09-06,sell,apartment,Villa Crespo,-34.6020254,-58.4405304,114000,45,34,,,
1d1ab169cd01c0c09d9422bbd012ecd832c415d9,2017-09-06,sell,apartment,Villa Crespo,-34.6020254,-58.4405304,265000,115,92,,,
041c4fcb94495efa4e07feb05084996049c9081e,2017-09-06,sell,apartment,Villa Crespo,-34.6020254,-58.4405304,185000,66,62,,,
dba1b603feba25e082614d1542a855752c9cda7d,2017-09-06,sell,apartment,Villa Crespo,-34.6020254,-58.4405304,93000,33,27,,,
25b3234459b5294c1fc5bda5c96c2cb1a617f9a9,2017-09-06,sell,apartment,Barrio Norte,-34.601017,-58.3969829,97500,36,33,,1,1800
c3f540f9a7290640547aac355aab79afd256eafb,2017-09-06,sell,house,Nuñez,-34.5482472,-58.4644531,668000,240,240,,7,
5737d0bab1d08f4f05e16a82a9acfe05d450073c,2017-09-06,sell,house,Villa Crespo,-34.6019462,-58.4511617,549000,350,355,,6,
0c9c70156051116c0d7e47e33f7eda8d073b7690,2017-09-06,sell,store,Barrio Norte,-34.595298,-58.3856633,395000,122,122,,1,6000
033e1beb92f13a2a7c3c0ac115351a45e203d34e,2017-09-06,sell,store,Villa del Parque,-34.5953541,-58.4978738,49000,18,,,1,1000
e58bebff3c620d63721f185823b974f687b5a2e1,2017-09-06,sell,apartment,Belgrano,-34.5559731,-58.4620139,120000,,42,,1,4600
ee978159e81dc3ede86e7d265dd7eaef68900c1c,2017-09-06,sell,apartment,Belgrano,-34.5557484,-58.4618938,112000,42,42,,1,
a51c7b05cd8ccc7135153efc5a4341a47a2bd1de,2017-09-06,sell,apartment,Belgrano,-34.5557484,-58.4618938,118000,32,,,1,3000
982ecdc674fb86f200941baa51b95b71142344f0,2017-09-06,sell,apartment,Belgrano,-34.5557484,-58.4618938,110000,41,41,,1,
cc752f358ffecafe4a30e8f241e49044c7f53cb6,2017-09-06,sell,apartment,San Nicolás,-34.6035116257,-58.3782904116,75000,25,25,,1,5273
c3d6a0e9acad2bd2950e69c98105ccbbc1046425,2017-09-06,sell,apartment,Palermo Viejo,,,210000,,75,,4,2500
9ad17d64c865a73a9f6cbc0c99f1884a36c6ebc6,2017-09-06,sell,apartment,Belgrano,-34.5544587,-58.4562448,235000,,54,,2,6000
d32e1b2e71ee4024a0c6f0f66f05dbd983cdf7f2,2017-09-06,sell,apartment,Belgrano,-34.5744924,-58.4680459,520000,,190,,6,9000
7161931e436983e697568af816cb613c3e4d501a,2017-09-06,sell,apartment,Palermo,-34.5898158,-58.4117289,339000,54,50,,2,5000
966add01df1c64c20989a98ea3b518e78e5fbec2,2017-09-06,sell,house,Belgrano,-34.5540631,-58.443289,840000,310,220,,5,
6fefffd661e6917b73a98e4b1bd616188ccc0a16,2017-09-06,sell,apartment,Palermo,-34.5776603,-58.4126398,159000,32,30,,1,
5b3ed44a092b14de384c6b002f211d78e33624c9,2017-09-06,sell,apartment,Nuñez,-34.5475891,-58.46122,198000,80,58,,2,
58c8d388b56a82f8b940181917a33a7c3c3bdeea,2017-09-06,sell,PH,Almagro,-34.6096745952,-58.4159765092,399000,270,270,,,
831b8d1a0469dac33dd1cf1c6ea8cd126a2f7373,2017-09-06,sell,apartment,Palermo,,,172000,70,55,,2,1600
4825bc346342be7a08e4c93d8fd2a947de02ae7b,2017-09-06,sell,apartment,Palermo,-34.5830391,-58.4143557,584000,208,177,,4,16000
e5a8c8ee8ac02017ad4c0c290afadc0893256aca,2017-09-06,sell,apartment,Palermo,-34.581983,-58.412628,490000,135,127,,5,9500
f06e2a6b63bb96b413e5962223c53b3e5485a1b0,2017-09-06,sell,apartment,San Nicolás,-34.6037625,-58.3853477,159000,63,63,,2,1477
21e6b5ed833f76f47b9d4bc5b25f424b2b9d83a2,2017-09-06,sell,apartment,Palermo,-34.56751,-58.430292,940000,295,270,,6,20000
20856e545346c92acf7d060ee4120e3a4d1721aa,2017-09-06,sell,apartment,Puerto Madero,-34.6119396,-58.3604909,3500000,,424,,5,40000
7cac7fe76c50b26b3e2daea4ff61f52de5297445,2017-09-06,sell,house,Mataderos,-34.6567181,-58.5207589,450000,,266,,5,
4953ad6525d364a6b9cae6f1dc74a2368fb66288,2017-09-06,sell,apartment,Palermo,-34.5784679,-58.4236711,175000,62,55,,2,6775
8a52e64d3e0657ed82e454d939baea18f011092c,2017-09-06,sell,store,Palermo,,,400000,57,57,,,
5e983fd66cdf569824007db69904f66185b540b4,2017-09-06,sell,apartment,Belgrano,-34.5663407,-58.4590145,500000,180,168,,4,5000
41308a6dc21083597b6f6bfaa517758db8061d78,2017-09-06,sell,apartment,Barrio Norte,-34.5914571,-58.4071263,380000,106,100,,4,4000
52818686519eda7f0b00dd006b48140b5cd24e8f,2017-09-06,sell,apartment,Palermo Chico,-34.5768852,-58.4019045,1800000,340,300,,5,40000
07188bf19a1e3faac9e0346c2c9ae7219d1154c0,2017-09-06,sell,apartment,Palermo,-34.5813361657,-58.4036776624,1650000,313,274,,5,27000
1857f29295a5833b3809093bcc188174c9e77d3f,2017-09-06,sell,apartment,Palermo Hollywood,,,390000,106,74,,2,
e5cf0c21317d347c6a1d28bb7cd7078cbb37dd78,2017-09-06,sell,apartment,Almagro,-34.6043525,-58.4196381,87000,38,38,,1,
3e3c096f5d1b3ee759c6e1a92dc3141eabc64e9a,2017-09-06,sell,apartment,Belgrano,-34.5628822,-58.4464722,1650000,312,222,,6,19950
1aa42c8beeab24c060cf40b07bcf1894fe852c7d,2017-09-06,sell,house,Mataderos,-34.6639581,-58.5113678,220000,243,120,,4,
bfdce754d244158f3e0c9408fbca8358730c8581,2017-09-06,sell,apartment,Palermo,-34.5882528,-58.4217774,207000,74,68,,2,2300
4045fc288e03c6da9efdeace87df345380e0b795,2017-09-06,sell,PH,Liniers,-34.6541315,-58.5219206,149000,,,,3,
808189efe5b2f92c88b2da53c3334413c253b7e9,2017-09-06,sell,PH,Liniers,-34.6598968,-58.5137864,215000,200,110,,4,
6eececa3f33381d7755178d274a23b7b70818425,2017-09-06,sell,apartment,Mataderos,,,190000,249,226,,,
cfd4d5ce1ec0e408bd37d886438908022bd7d3bb,2017-09-06,sell,apartment,Villa Urquiza,-34.5779566,-58.4822023,110000,43,35,,1,
ad05e06b802e12413542ed35cc23517eb16d33f4,2017-09-06,sell,house,Pompeya,-34.653983,-58.4054846,78000,60,60,,,
a56c65fc39fbe8d008a4e46b7edbfef5a8af502e,2017-09-06,sell,store,Constitución,-34.6124478,-58.3832609,210000,163,163,,,
0c5d4d60d79b577dd2b974f22e48f0f09a10a854,2017-09-06,sell,apartment,Recoleta,-34.6085682,-58.383087,95000,35,26,,1,2300
8b97e04b87e192fd2388ee2d118ba6384a6f7fed,2017-09-06,sell,apartment,Puerto Madero,-34.6112439,-58.3605458,580000,82,,,2,
416e064139f2107b84f33f3d953634c11e8dda57,2017-09-06,sell,apartment,Floresta,-34.6402733,-58.4779033,135000,,59,,3,
a1f220cdadd466667b89ea016579141af7448d32,2017-09-06,sell,apartment,Boedo,-34.6207141,-58.4135195,72000,,,,1,1800
e7fe472079226d6fbf7d309146379c84d4efa504,2017-09-06,sell,store,Retiro,-34.5973729,-58.3736442,720000,425,,,3,
40fa5f2535642b9eb57babbb6a47b3ea861650a2,2017-09-06,sell,apartment,Palermo Hollywood,,,103000,25,25,,1,2500
c85ba928014ebdae2b463ddf866223464daef419,2017-09-06,sell,apartment,Abasto,-34.6029472,-58.4084625,160000,130,83,,3,
8fca5ea4533c2814a2fe54ab814a2b0bae0a07e0,2017-09-06,sell,store,Barracas,-34.6283455911,-58.3773957963,160000,108,108,,,1800
c7c6e7adbc4da80c8e9ad933e3b7b03116dc96eb,2017-09-06,sell,apartment,Flores,-34.6348423,-58.4554167,159000,57,53,,3,2399
c05900643f209e3a0cd57c239c986d46cbc68e74,2017-09-06,sell,PH,Barracas,-34.6541211447,-58.3741181933,75000,35,35,,2,
a8f02fd1ad820303f90a19834901e73dcc6fd299,2017-09-06,sell,apartment,Barrio Norte,-34.5928672168,-58.4047976683,185000,87,81,,4,2400
62bc3c9b81b927c3df945c94fc117e79b9cad48d,2017-09-06,sell,store,Palermo,-34.5824038,-58.4248509,650000,,,,,
a970a8dc7c4ed03549fe189fedbf384260422c7d,2017-09-06,sell,store,Belgrano,-34.5638967,-58.4405746,600000,,185,,,3500
86a89c77b5eb98e0249331bdef41f9e263352bb3,2017-09-06,sell,apartment,Palermo,-34.5818791,-58.4208003,480000,,230,,,9500
6666d40f825c25a6c0ab3acf2d521d11367683bb,2017-09-06,sell,apartment,Palermo,-34.5818791,-58.4208003,480000,,230,,,9500
309e19799d365da86d85458d654fc4a9f3a9edad,2017-09-06,sell,apartment,Belgrano,-34.5528154,-58.4375718,2700000,,335,,,
1829f1bc4eb1f0eea6d3e4718b85006eedfeda99,2017-09-06,sell,apartment,Belgrano,-34.5528154,-58.4375718,2700000,,335,,,
9d4ce88d70b69478fb3c4d90b64d8e5be1cce862,2017-09-06,sell,apartment,Belgrano,-34.5528154,-58.4375718,2700000,,335,,,
d4ea2c0a36f89f922aafbbcf4c8b5278b9fc2653,2017-09-06,sell,apartment,Belgrano,-34.5528154,-58.4375718,2700000,,335,,,
2fb54ec862610a1b951e7655de0a06344133dd07,2017-09-06,sell,apartment,Belgrano,-34.5528154,-58.4375718,2700000,,335,,,
b6964b89633c5c2923450ac27e0cc35005aec3ee,2017-09-06,sell,apartment,Belgrano,-34.5528154,-58.4375718,2700000,,335,,,
801a5c6ba0d2c70abd20c550a56f26b76ac33c59,2017-09-06,sell,apartment,Belgrano,-34.5528154,-58.4375718,2700000,,335,,,
5932046376e258f411bcd0b890287bfab3615e49,2017-09-06,sell,apartment,Palermo,-34.5663056027,-58.4344428804,1200000,230,180,,4,
6f8e0989f05e4cb6429edcc5fef90d20dd33435c,2017-09-06,sell,apartment,Belgrano,-34.5565050068,-58.4467584455,550000,,220,,3,
82f1e15616c28fa1a14eab3021e455b24e833eb1,2017-09-06,sell,apartment,Belgrano,-34.5565050068,-58.4467584455,550000,,220,,3,
857236e4d7101a97e67247e30137cac09222766b,2017-09-06,sell,PH,Villa Lugano,-34.6628983,-58.4852601,123000,,80,,4,
7279fb77fca3c7634009f5e855100ff24f8d0a99,2017-09-06,sell,house,Flores,-34.6310737,-58.457073,,,200,,6,
967428517bdcbeb1d7b33351e6676c978f76ae91,2017-09-06,sell,apartment,Palermo,-34.570838,-58.4345876,500000,117,103,,4,11497
7e0167356934c4b2fb961e6a39184dd6bfa0bbc9,2017-09-06,sell,PH,Villa Urquiza,-34.5649444,-58.4860461,245000,100,100,,4,
94b02ef880d874f546b2db516b90b98ad91fdaf6,2017-09-06,sell,apartment,Saavedra,-34.5526133,-58.4961267,165000,67,67,,3,600
cec9c72aa65230df211fd0b98557c8ab07638c38,2017-09-06,sell,apartment,Belgrano,-34.5629596,-58.4381931,1900000,300,190,,4,13000
5a2b90129413525f89bd902d73c58182044b8cbe,2017-09-06,sell,apartment,Balvanera,-34.6124933405,-58.4131867656,50000,,40,,2,300
4cbc7ea404c3262fa09feec888a5bfb9a6ff04a1,2017-09-06,sell,PH,Colegiales,-34.5642325,-58.4791452,199000,70,65,,3,500
2fa04d971128165775540f5f03101afd7406a521,2017-09-07,sell,house,Capital Federal,,,,389,420,,9,
cae1869dcccc31aeff9c8e2fba6554a88d4377a8,2017-09-07,sell,store,Once,-34.60501,-58.407034,340000,123,123,,,
d3683ecbf0691a4e8657cee30f7ac1a5ede2ef9e,2017-09-07,sell,house,Saavedra,-34.552801,-58.482907,396000,236,236,,5,
4f54ec3453b580325f70127fff177c54a83474db,2017-09-07,sell,apartment,Retiro,-34.5937575601,-58.3800098575,390000,110,110,,3,
3a5a7c2d35a0cfef101750ff7756e148f25fa3f2,2017-09-07,sell,apartment,Recoleta,-34.595014,-58.385802,515000,203,203,,5,
9863547e477974bbc8f05fe16863f8d8aee974a2,2017-09-07,sell,apartment,Palermo,-34.579203,-58.441558,480000,130,130,2,3,
56e17d20d0c0809a1af8557f9bfa88f551bd0e86,2017-09-07,sell,apartment,San Telmo,-34.623443,-58.371262,181831,71,56,1,2,
e606952cf22dcc7ba85e408d14fa55b375161520,2017-09-07,sell,apartment,San Telmo,-34.62301,-58.369493,279149,109,89,,3,
ed2f4d2470d7ca98e4cd045cf8e832504cd97232,2017-09-07,sell,apartment,Belgrano,-34.560495,-58.456513,365000,138,129,,4,
f1c604684eadd2ef57c2170539fa606dd91549a9,2017-09-07,sell,house,Mataderos,-34.649185,-58.495331,219999,117,200,,5,
f4cb7e4c16937394b3217a06c026c11e46622a84,2017-09-07,sell,house,Paternal,-34.614135,-58.467126,210000,113,113,,5,
ea9d369b0c26a57155646b9619effba8ea3cc2c8,2017-09-07,sell,apartment,Palermo,-34.58168,-58.4226095,2483541,37,,,,
97b8040a9cafd2609cd9229af478d58b84c01538,2017-09-07,sell,apartment,Palermo,-34.58168,-58.4226095,2396411,39,,,1,
31f53a3fdf9261c21ad32fe0c549693d2b4a45cb,2017-09-07,sell,apartment,Palermo,-34.58168,-58.4226095,7377305,128,,,4,
9047d098a4e7e620728f2e328e2585bdaf8039dc,2017-09-07,sell,apartment,Palermo,-34.58168,-58.4226095,7516488,164,,,4,
dc8a0dfb1e968f10681ecc08ad3468821f4e3322,2017-09-07,sell,apartment,Recoleta,-34.586109,-58.3875047,620000,185,185,,4,9000
d84e9de0ae517e040ade458b1ba95292ff38fff5,2017-09-07,sell,apartment,Recoleta,,,620000,185,185,,4,9000
e378e4fac657e2610466f69a400f17057e230931,2017-09-07,sell,apartment,Belgrano,-34.5720103,-58.45122,690000,215,190,,4,10000
c147b69cb11a24dd94075a856f48a267bcd024a7,2017-09-07,sell,apartment,Villa Crespo,-34.5892524,-58.4418157,130000,53,45,,3,900
23e53fb8dea964fb61cbe2a36fb56776be62bdc1,2017-09-07,sell,apartment,Balvanera,-34.6153676,-58.4110168,395000,126,100,,3,6300
be454b7145556c64fcd4c91aa09d52b2004717b5,2017-09-07,sell,store,Palermo,-34.5826253,-58.4246979,650000,,235,,,
1fdd502ff57882c15defbcc5855fc62632323c0a,2017-09-07,sell,apartment,Palermo,-34.5882093,-58.4388237,126000,37,33,,1,
7dae75da826df3cf98b6165605c77e7e977f496d,2017-09-07,sell,apartment,Recoleta,-34.5905543,-58.3865304,520000,181,169,,5,12400
982eb89196006e72130565a88e80517b77d9f46f,2017-09-07,sell,apartment,Villa Devoto,-34.5911653,-58.5080424,115000,40,,,2,
fbf9809b282470cf5603d6755e6ebbb91f829f02,2017-09-07,sell,apartment,Floresta,-34.6285323,-58.4798226,222000,136,122,,5,
ee905da688ae421682e592118fbce640d09faa06,2017-09-07,sell,store,Villa Urquiza,-34.5696486,-58.4765337,3000000,900,900,,,
25ece39b50aa14620dd79e1b3ed4e838f64a250e,2017-09-07,sell,apartment,Recoleta,-34.5946423,-58.3953243,270000,72,72,,3,
78b647731a610d07cf635d33311bbc4d61e14310,2017-09-07,sell,apartment,Flores,-34.6224097844,-58.4598849497,295000,93,89,,3,
f63ef6b43b31564253e2969f3b24ec462eb3c907,2017-09-07,sell,apartment,Barrio Norte,-34.5901163,-58.4026505,285000,100,100,,3,
3e00421a9345acb0e5345d2539c330c0d2e8e0d2,2017-09-07,sell,apartment,Belgrano,-34.5620844,-58.4566864,180000,70,70,,3,
b5f5b2fafbbbd69012bed80271370230a81c19ea,2017-09-07,sell,apartment,Barracas,-34.641094,-58.3773949,67000,30,28,,2,
77398f5273dca3c5207402fedd487f7640079db8,2017-09-07,sell,apartment,Constitución,-34.624805,-58.3790219,86600,30,26,,1,
7c1ae367cdea00bd1071e5be2ec52012b71fc9bb,2017-09-07,sell,apartment,Constitución,-34.624805,-58.3790219,90900,31,27,,1,
5f92249da54d7423a165e8928abf960a65974dac,2017-09-07,sell,apartment,Congreso,-34.6086439675,-58.3953879073,,39,39,,1,
8f1cd54c4d11dbff64b16ab9ac59b88521b85075,2017-09-07,sell,store,Centro / Microcentro,-34.607924,-58.374815,70000,32,32,,,
3d8222090069bd508a4b4636b5571fd931f3d2a3,2017-09-07,sell,apartment,Congreso,-34.6077156,-58.3880945,350000,160,110,,4,
6ceb945cb21650068fd3fc9c8e8538103bda83a9,2017-09-07,sell,apartment,Flores,-34.6280212,-58.460598,139000,82,82,,4,
9a9750139a217da94320e0c7e90eef5069faf45b,2017-09-07,sell,apartment,Belgrano,-34.5620844,-58.4566864,5500000,516,456,,8,
